sorted_gene_pair,A1,A2,A1_entrez,A2_entrez,SL,min_sequence_identity,closest,WGD,family_size,cds_length_ratio,shared_domains,has_pombe_ortholog,has_essential_pombe_ortholog,has_cerevisiae_ortholog,has_essential_cerevisiae_ortholog,conservation_score,mean_age,either_in_complex,mean_complex_essentiality,colocalisation,interact,n_total_ppi,fet_ppi_overlap,shared_ppi_mean_essentiality,gtex_spearman_corr,gtex_min_mean_expr,gtex_max_mean_expr
ZNF19_ZNF662,ZNF19,ZNF662,7567,389114,False,0.401747,False,False,6,0.986928,1.0,False,False,False,False,0,29.6,False,0.0,0.0,False,29,2.109972,0.005202,0.755152,1.499238,8.875111
ZNF200_ZNF597,ZNF200,ZNF597,7752,146434,False,0.264151,True,False,2,0.931765,0.333333,False,False,False,False,2,136.75,False,0.0,0.0,False,19,2.343468,0.015605,0.733441,2.214967,4.49348
ZNF202_ZNF500,ZNF202,ZNF500,7753,26048,False,0.294753,False,False,15,0.74114,1.0,False,False,False,False,2,198.15,False,0.0,0.0,False,33,0.0,0.0,0.808848,6.909751,7.991953
ZNF202_ZNF641,ZNF202,ZNF641,7753,121274,False,0.228395,False,False,15,0.676425,0.666667,False,False,False,False,2,158.8,False,0.0,0.0,False,36,1.903797,0.196359,0.543559,7.991953,8.962619
ZNF205_ZNF554,ZNF205,ZNF554,7755,115196,False,0.265343,True,False,3,0.971171,1.0,False,False,False,False,2,102.85,False,0.0,0.5,False,24,0.0,0.0,0.662076,5.494092,14.083537
ZNF205_ZNF691,ZNF205,ZNF691,7755,51058,False,0.236462,False,False,3,0.569369,0.5,False,False,False,False,2,136.75,False,0.0,0.333333,False,25,4.633351,0.372562,0.655286,9.925119,14.083537
ZNF212_ZNF398,ZNF212,ZNF398,7988,57541,False,0.291277,False,False,6,0.771384,0.75,False,False,False,False,2,176.1,False,0.0,0.5,True,62,8.495715,0.002276,0.81805,6.458253,11.137539
ZNF212_ZNF783,ZNF212,ZNF783,7988,100289678,False,0.399267,False,False,6,0.906764,0.75,False,False,False,False,2,102.85,False,0.0,0.0,True,41,4.387651,0.001951,0.754007,11.137539,13.759481
ZNF213_ZNF500,ZNF213,ZNF500,7760,26048,False,0.397917,False,False,15,0.956341,0.75,False,False,False,False,2,133.55,False,0.0,0.5,False,18,2.489326,0.006502,0.583609,6.909751,13.152172
ZNF213_ZNF641,ZNF213,ZNF641,7760,121274,False,0.261438,False,False,15,0.954348,0.5,False,False,False,False,2,94.2,False,0.0,0.25,False,23,0.0,0.0,0.410331,8.962619,13.152172
ZNF214_ZNF226,ZNF214,ZNF226,7761,7769,False,0.343711,False,False,11,0.754975,1.0,False,False,False,False,3,469.8,False,0.0,0.0,False,16,0.0,0.0,0.746367,1.259738,7.770965
ZNF214_ZNF227,ZNF214,ZNF227,7761,7770,False,0.345432,False,False,11,0.75875,1.0,False,False,False,False,3,469.8,False,0.0,0.0,False,21,0.0,0.0,0.695325,1.259738,6.220857
ZNF214_ZNF229,ZNF214,ZNF229,7761,7772,False,0.328485,False,False,11,0.734867,1.0,False,False,False,False,3,29.6,False,0.0,0.0,False,14,0.0,0.0,0.738714,1.259738,2.176257
ZNF214_ZNF235,ZNF214,ZNF235,7761,9310,False,0.368564,False,False,11,0.82138,1.0,False,False,False,False,5,469.8,False,0.0,0.0,False,16,2.489349,0.002601,0.683633,1.259738,3.062043
ZNF214_ZNF239,ZNF214,ZNF239,7761,8187,False,0.376238,False,False,11,0.756178,0.5,False,False,False,False,5,29.6,False,0.0,0.0,False,19,0.0,0.0,0.748023,1.259738,3.69718
ZNF214_ZNF285,ZNF214,ZNF285,7761,26974,False,0.409241,False,False,11,0.985173,1.0,False,False,False,False,3,29.6,False,0.0,0.0,False,13,0.0,0.0,0.672581,1.259738,1.396958
ZNF214_ZNF45,ZNF214,ZNF45,7761,7596,False,0.392962,False,False,11,0.888726,1.0,False,False,False,False,5,469.8,False,0.0,0.0,False,15,0.0,0.0,0.640378,1.259738,5.49635
ZNF214_ZNF664,ZNF214,ZNF664,7761,144348,False,0.212871,False,False,11,0.431631,0.5,False,False,False,False,5,63.5,False,0.0,0.0,False,24,0.0,0.0,0.629311,1.259738,45.370228
ZNF217_ZNF516,ZNF217,ZNF516,7764,9658,True,0.214961,False,False,4,0.901203,0.333333,False,False,False,False,4,88.05,True,0.075232,0.0,False,41,10.91631,0.204681,0.689507,13.330565,13.618048
ZNF221_ZNF223,ZNF221,ZNF223,7638,7766,False,0.539708,False,False,9,0.781553,1.0,False,False,False,False,0,469.8,False,0.0,0.0,False,33,4.242799,0.0,0.71175,0.93935,3.567123
ZNF221_ZNF224,ZNF221,ZNF224,7638,7767,False,0.670438,False,False,9,0.872881,1.0,False,False,False,False,0,910.0,False,0.0,0.0,False,19,2.285617,0.206046,0.667342,0.93935,11.854396
ZNF221_ZNF225,ZNF221,ZNF225,7638,7768,False,0.626062,False,False,9,0.874116,0.666667,False,False,False,False,0,910.0,False,0.0,0.0,True,8,0.0,0.0,0.830422,0.93935,2.616171
ZNF221_ZNF234,ZNF221,ZNF234,7638,10780,False,0.512857,False,False,9,0.881598,1.0,False,False,False,False,0,910.0,False,0.0,1.0,False,12,0.0,0.0,0.77505,0.93935,4.340642
ZNF222_ZNF223,ZNF222,ZNF223,7673,7766,False,0.767821,True,False,9,0.981707,1.0,False,False,False,False,0,29.6,False,0.0,0.333333,False,27,0.0,0.0,0.740141,3.567123,3.866646
ZNF222_ZNF224,ZNF222,ZNF224,7673,7767,False,0.472419,False,False,9,0.694915,1.0,False,False,False,False,0,29.6,False,0.0,0.333333,False,12,0.0,0.0,0.682749,3.866646,11.854396
ZNF222_ZNF225,ZNF222,ZNF225,7673,7768,False,0.444759,False,False,9,0.695898,0.666667,False,False,False,False,0,29.6,False,0.0,0.5,False,2,0.0,0.0,0.806069,2.616171,3.866646
ZNF222_ZNF234,ZNF222,ZNF234,7673,10780,False,0.4,False,False,9,0.701854,1.0,False,False,False,False,0,29.6,False,0.0,0.5,False,4,0.0,0.0,0.659708,3.866646,4.340642
ZNF223_ZNF224,ZNF223,ZNF224,7766,7767,False,0.466761,False,False,9,0.682203,1.0,False,False,False,False,0,29.6,False,0.0,0.333333,False,38,1.759795,0.091027,0.782847,3.567123,11.854396
ZNF223_ZNF225,ZNF223,ZNF225,7766,7768,False,0.449008,False,False,9,0.683168,0.666667,False,False,False,False,0,29.6,False,0.0,0.5,False,29,0.0,0.0,0.83982,2.616171,3.567123
ZNF223_ZNF230,ZNF223,ZNF230,7766,7773,False,0.782158,True,False,9,0.983437,1.0,False,False,False,False,0,29.6,False,0.0,0.5,False,33,6.634863,0.000433,0.65407,2.622421,3.567123
ZNF223_ZNF234,ZNF223,ZNF234,7766,10780,False,0.408571,False,False,9,0.689016,1.0,False,False,False,False,0,29.6,False,0.0,0.0,False,31,0.0,0.0,0.718902,3.567123,4.340642
ZNF223_ZNF284,ZNF223,ZNF284,7766,342909,False,0.53457,False,False,9,0.813131,1.0,False,False,False,False,0,469.8,False,0.0,0.0,True,27,0.0,0.0,0.777489,2.779944,3.567123
ZNF224_ZNF225,ZNF224,ZNF225,7767,7768,False,0.742574,True,False,9,0.998588,0.666667,False,False,False,False,0,591.642738,False,0.0,0.5,False,14,0.0,0.0,0.824141,2.616171,11.854396
ZNF224_ZNF230,ZNF224,ZNF230,7767,7773,False,0.465347,False,False,9,0.670904,1.0,False,False,False,False,0,29.6,False,0.0,0.0,False,20,2.234593,0.0,0.753663,2.622421,11.854396
ZNF224_ZNF234,ZNF224,ZNF234,7767,10780,False,0.586987,False,False,9,0.990113,1.0,False,False,False,False,0,591.642738,False,0.0,0.0,False,16,0.0,0.0,0.792206,4.340642,11.854396
ZNF224_ZNF284,ZNF224,ZNF284,7767,342909,False,0.578501,False,False,9,0.838983,1.0,False,False,False,False,0,910.0,False,0.0,0.0,False,14,0.0,0.0,0.862238,2.779944,11.854396
ZNF225_ZNF230,ZNF225,ZNF230,7768,7773,False,0.444759,False,False,9,0.671853,0.666667,False,False,False,False,0,29.6,False,0.0,0.0,False,11,0.0,0.0,0.764995,2.616171,2.622421
ZNF225_ZNF234,ZNF225,ZNF234,7768,10780,False,0.558074,False,False,9,0.991513,0.666667,False,False,False,False,0,591.642738,False,0.0,0.0,False,6,0.0,0.0,0.86269,2.616171,4.340642
ZNF225_ZNF284,ZNF225,ZNF284,7768,342909,False,0.596317,False,False,9,0.84017,0.666667,False,False,False,False,0,910.0,False,0.0,0.0,False,3,3.664936,0.206046,0.835611,2.616171,2.779944
ZNF226_ZNF227,ZNF226,ZNF227,7769,7770,False,0.516812,False,False,11,0.995025,1.0,False,False,False,False,3,910.0,False,0.0,0.0,False,13,0.0,0.0,0.839023,6.220857,7.770965
ZNF226_ZNF229,ZNF226,ZNF229,7769,7772,False,0.450909,False,False,11,0.973366,1.0,False,False,False,False,3,910.0,False,0.0,0.0,False,6,0.0,0.0,0.717357,2.176257,7.770965
ZNF226_ZNF235,ZNF226,ZNF235,7769,9310,False,0.50934,False,False,11,0.919154,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,9,0.0,0.0,0.816643,3.062043,7.770965
ZNF226_ZNF239,ZNF226,ZNF239,7769,8187,False,0.239103,False,False,11,0.570896,0.5,False,False,False,False,5,469.8,False,0.0,0.5,False,11,0.0,0.0,0.651436,3.69718,7.770965
ZNF226_ZNF285,ZNF226,ZNF285,7769,26974,False,0.342466,False,False,11,0.743781,1.0,False,False,False,False,3,910.0,False,0.0,0.0,False,5,0.0,0.0,0.613764,1.396958,7.770965
ZNF226_ZNF45,ZNF226,ZNF45,7769,7596,False,0.463263,False,False,11,0.849502,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,7,0.0,0.0,0.776849,5.49635,7.770965
ZNF227_ZNF229,ZNF227,ZNF229,7770,7772,False,0.481212,False,False,11,0.968523,1.0,False,False,False,False,3,910.0,False,0.0,0.5,False,11,0.0,0.0,0.632914,2.176257,6.220857
ZNF227_ZNF235,ZNF227,ZNF235,7770,9310,False,0.521902,False,False,11,0.92375,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,14,0.0,0.0,0.836494,3.062043,6.220857
ZNF227_ZNF239,ZNF227,ZNF239,7770,8187,False,0.245307,False,False,11,0.57375,0.5,False,False,False,False,5,469.8,False,0.0,0.0,False,14,5.354941,0.369311,0.618375,3.69718,6.220857
ZNF227_ZNF285,ZNF227,ZNF285,7770,26974,False,0.352941,False,False,11,0.7475,1.0,False,False,False,False,3,910.0,False,0.0,0.0,False,10,0.0,0.0,0.544863,1.396958,6.220857
ZNF227_ZNF45,ZNF227,ZNF45,7770,7596,False,0.478098,False,False,11,0.85375,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,11,2.835808,0.010403,0.804303,5.49635,6.220857
ZNF229_ZNF235,ZNF229,ZNF235,7772,9310,False,0.447273,False,False,11,0.894673,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,7,0.0,0.0,0.641353,2.176257,3.062043
ZNF229_ZNF239,ZNF229,ZNF239,7772,8187,False,0.236364,False,False,11,0.55569,0.5,False,False,False,False,5,29.6,False,0.0,0.0,False,9,0.0,0.0,0.703447,2.176257,3.69718
ZNF229_ZNF285,ZNF229,ZNF285,7772,26974,False,0.33697,False,False,11,0.723971,1.0,False,False,False,False,3,591.642738,False,0.0,0.0,False,3,0.0,0.0,0.754664,1.396958,2.176257
ZNF229_ZNF45,ZNF229,ZNF45,7772,7596,False,0.427879,False,False,11,0.826877,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,5,0.0,0.0,0.665179,2.176257,5.49635
ZNF22_ZNF3,ZNF22,ZNF3,7570,7551,False,0.2287,False,False,10,0.503356,0.5,False,False,False,False,6,176.1,False,0.0,1.0,False,53,0.0,0.0,0.656047,14.620645,26.335525
ZNF22_ZNF391,ZNF22,ZNF391,7570,346157,False,0.276536,False,False,10,0.626741,0.5,False,False,False,False,6,102.85,False,0.0,0.0,False,42,0.0,0.0,0.570778,2.492943,26.335525
ZNF22_ZNF501,ZNF22,ZNF501,7570,115560,False,0.361624,False,False,10,0.827206,1.0,False,False,False,False,6,88.05,False,0.0,0.0,False,38,2.122054,0.185956,0.647801,2.242135,26.335525
ZNF22_ZNF771,ZNF22,ZNF771,7570,51333,False,0.274448,False,False,10,0.707547,1.0,False,False,False,False,7,198.15,False,0.0,0.5,False,42,20.938821,0.428804,0.287463,3.974669,26.335525
ZNF22_ZNF79,ZNF22,ZNF79,7570,7633,False,0.202811,False,False,10,0.450902,1.0,False,False,False,False,6,102.85,False,0.0,0.333333,False,47,0.0,0.0,0.491376,4.29668,26.335525
ZNF230_ZNF234,ZNF230,ZNF234,7773,10780,False,0.394286,False,False,9,0.677603,1.0,False,False,False,False,0,29.6,False,0.0,0.0,False,13,0.0,0.0,0.704795,2.622421,4.340642
ZNF230_ZNF284,ZNF230,ZNF284,7773,342909,False,0.53457,False,False,9,0.799663,1.0,False,False,False,False,0,469.8,False,0.0,0.0,False,11,0.0,0.0,0.735902,2.622421,2.779944
ZNF232_ZNF24,ZNF232,ZNF24,7775,7572,False,0.369369,False,False,18,0.829213,1.0,False,False,False,False,2,91.1,False,0.0,0.333333,True,126,23.097406,0.070778,0.681288,7.758019,20.452431
ZNF232_ZNF396,ZNF232,ZNF396,7775,252884,False,0.304054,False,False,18,0.755056,0.666667,False,False,False,False,0,6.1,False,0.0,0.0,False,53,30.460225,0.01726,0.458692,1.251681,7.758019
ZNF232_ZNF397,ZNF232,ZNF397,7775,84307,False,0.286517,False,False,18,0.831776,1.0,False,False,False,False,2,51.75,False,0.0,0.166667,True,64,43.768274,0.011848,0.713886,7.758019,9.46909
ZNF232_ZSCAN12,ZNF232,ZSCAN12,7775,9753,True,0.281457,False,False,18,0.735537,1.0,False,False,False,False,2,48.55,False,0.0,0.25,False,93,13.929116,0.009103,0.754963,3.297582,7.758019
ZNF232_ZSCAN16,ZNF232,ZSCAN16,7775,80345,False,0.353604,False,False,18,0.78427,1.0,False,False,False,False,0,17.85,False,0.0,0.333333,False,55,7.885764,0.020806,0.582523,5.937508,7.758019
ZNF232_ZSCAN22,ZNF232,ZSCAN22,7775,342945,False,0.321792,False,False,18,0.904472,1.0,False,False,False,False,2,48.55,False,0.0,0.2,False,66,26.088647,0.017023,0.67563,2.605526,7.758019
ZNF232_ZSCAN23,ZNF232,ZSCAN23,7775,222696,False,0.421171,False,False,18,0.876404,1.0,False,False,False,False,0,17.85,False,0.0,0.0,False,65,10.66562,0.014304,0.619756,0.724662,7.758019
ZNF232_ZSCAN30,ZNF232,ZSCAN30,7775,100101467,False,0.354251,False,False,18,0.89899,1.0,False,False,False,False,1,3.05,False,0.0,0.666667,True,51,13.394399,0.005722,0.645622,7.758019,8.478482
ZNF232_ZSCAN31,ZNF232,ZSCAN31,7775,64288,False,0.400901,False,False,18,0.914607,0.666667,False,False,False,False,0,6.1,False,0.0,0.666667,False,60,0.0,0.0,0.527316,3.954751,7.758019
ZNF232_ZSCAN9,ZNF232,ZSCAN9,7775,7746,False,0.359551,False,False,18,0.997758,1.0,False,False,False,False,0,17.85,False,0.0,0.333333,False,62,3.111506,0.010403,0.778132,7.758019,7.783242
ZNF234_ZNF284,ZNF234,ZNF284,10780,342909,False,0.482857,False,False,9,0.847361,1.0,False,False,False,False,0,910.0,False,0.0,0.0,False,6,0.0,0.0,0.822165,2.779944,4.340642
ZNF235_ZNF239,ZNF235,ZNF239,9310,8187,False,0.264228,False,False,11,0.62111,0.5,False,False,False,False,5,469.8,False,0.0,0.5,False,12,0.0,0.0,0.621638,3.062043,3.69718
ZNF235_ZNF285,ZNF235,ZNF285,9310,26974,False,0.380759,False,False,11,0.809202,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,6,0.0,0.0,0.583199,1.396958,3.062043
ZNF235_ZNF45,ZNF235,ZNF45,9310,7596,False,0.49458,False,False,11,0.924222,1.0,False,False,False,False,5,910.0,False,0.0,1.0,False,8,0.0,0.0,0.79372,3.062043,5.49635
ZNF239_ZNF285,ZNF239,ZNF285,8187,26974,False,0.311558,False,False,11,0.767559,0.5,False,False,False,False,5,29.6,False,0.0,0.0,False,7,3.421886,0.055917,0.624872,1.396958,3.69718
ZNF239_ZNF45,ZNF239,ZNF45,8187,7596,False,0.284457,False,False,11,0.672035,0.5,False,False,False,False,5,469.8,False,0.0,0.5,False,10,0.0,0.0,0.630344,3.69718,5.49635
ZNF239_ZNF664,ZNF239,ZNF664,8187,144348,False,0.231441,False,False,11,0.570806,1.0,False,False,False,False,5,63.5,False,0.0,0.5,False,18,2.34348,0.738622,0.603712,3.69718,45.370228
ZNF23_ZNF287,ZNF23,ZNF287,7571,57336,False,0.335085,False,False,14,0.845144,0.333333,False,False,False,False,4,500.5,False,0.0,0.0,False,27,0.0,0.0,0.612486,3.209119,10.814924
ZNF23_ZNF502,ZNF23,ZNF502,7571,91392,False,0.29549,False,False,14,0.846273,1.0,False,False,False,False,4,458.05,False,0.0,0.0,False,28,2.375477,0.0,0.725545,5.466767,10.814924
ZNF23_ZNF568,ZNF23,ZNF568,7571,374900,False,0.416149,False,True,14,0.99845,0.5,False,False,False,False,4,910.0,False,0.0,0.0,False,29,0.0,0.0,0.811721,2.292825,10.814924
ZNF23_ZNF71,ZNF23,ZNF71,7571,58491,False,0.360809,False,False,14,0.76087,1.0,False,False,False,False,4,469.8,False,0.0,0.0,False,84,1.0981,0.002601,0.687908,3.574638,10.814924
ZNF23_ZNF852,ZNF23,ZNF852,7571,285346,False,0.354588,False,False,14,0.84472,0.5,False,False,False,False,4,910.0,False,0.0,1.0,False,30,0.0,0.0,0.537039,2.500669,10.814924
ZNF248_ZNF32,ZNF248,ZNF32,57209,7580,False,0.207254,False,False,7,0.472414,0.5,False,False,False,False,4,60.3,False,0.0,0.5,False,16,0.0,0.0,0.721985,10.442215,57.224478
ZNF248_ZNF382,ZNF248,ZNF382,57209,84911,False,0.421416,False,False,7,0.95,1.0,False,False,False,False,3,94.2,False,0.0,0.0,False,6,0.0,0.0,0.751158,2.195701,10.442215
ZNF248_ZNF567,ZNF248,ZNF567,57209,163081,False,0.384853,False,False,7,0.895062,1.0,False,False,False,False,3,94.2,False,0.0,0.5,False,7,0.0,0.0,0.73,3.213402,10.442215
ZNF24_ZNF396,ZNF24,ZNF396,7572,252884,False,0.527174,True,False,18,0.910569,0.666667,False,False,False,False,2,91.1,False,0.0,0.0,True,100,21.41343,0.018466,0.532321,1.251681,20.452431
ZNF24_ZNF397,ZNF24,ZNF397,7572,84307,False,0.247191,False,False,18,0.68972,1.0,False,False,False,False,2,136.75,False,0.0,0.0,True,112,34.209831,0.01308,0.847687,9.46909,20.452431
ZNF24_ZSCAN16,ZNF24,ZSCAN16,7572,80345,False,0.459239,False,False,18,0.945799,1.0,False,False,False,False,2,102.85,False,0.0,1.0,True,99,9.123329,0.013264,0.573173,5.937508,20.452431
ZNF24_ZSCAN21,ZNF24,ZSCAN21,7572,7589,False,0.35518,False,False,18,0.778481,1.0,False,False,False,False,3,91.1,False,0.0,0.0,True,119,22.419437,0.003901,0.758209,8.26517,20.452431
ZNF24_ZSCAN22,ZNF24,ZSCAN22,7572,342945,False,0.283096,False,False,18,0.75,1.0,False,False,False,False,2,133.55,False,0.0,0.0,True,106,34.124538,0.070833,0.634766,2.605526,20.452431
ZNF24_ZSCAN23,ZNF24,ZSCAN23,7572,222696,False,0.478149,False,False,18,0.946154,1.0,False,False,False,False,2,102.85,False,0.0,0.0,True,107,15.14213,0.113423,0.672542,0.724662,20.452431
ZNF24_ZSCAN30,ZNF24,ZSCAN30,7572,100101467,False,0.319838,False,False,18,0.745455,1.0,False,False,False,False,2,88.05,False,0.0,0.5,False,98,16.232913,0.007059,0.765293,8.478482,20.452431
ZNF24_ZSCAN31,ZNF24,ZSCAN31,7572,64288,False,0.421182,False,False,18,0.906634,0.666667,False,False,False,False,2,176.1,False,0.0,0.5,False,107,0.0,0.0,0.483252,3.954751,20.452431
ZNF24_ZSCAN9,ZNF24,ZSCAN9,7572,7746,False,0.391011,False,False,18,0.827354,1.0,False,False,False,False,2,102.85,False,0.0,1.0,True,106,4.256723,0.003901,0.762769,7.783242,20.452431
ZNF250_ZNF287,ZNF250,ZNF287,58500,57336,False,0.335085,False,False,14,0.73622,0.666667,False,False,False,False,4,91.0,False,0.0,0.0,False,115,0.0,0.0,0.547409,3.209119,4.006242
ZNF250_ZNF502,ZNF250,ZNF502,58500,91392,False,0.3125,False,False,14,0.97148,0.5,False,False,False,False,4,48.55,False,0.0,0.0,False,115,3.948597,0.369311,0.762932,4.006242,5.466767
ZNF250_ZNF568,ZNF250,ZNF568,58500,374900,False,0.413043,False,False,14,0.869767,1.0,False,False,False,False,4,500.5,False,0.0,0.0,False,117,0.0,0.0,0.773549,2.292825,4.006242
ZNF250_ZNF71,ZNF250,ZNF71,58500,58491,False,0.403571,False,False,14,0.87344,0.5,False,False,False,False,4,60.3,False,0.0,0.0,False,167,5.779815,0.171868,0.737146,3.574638,4.006242
ZNF250_ZNF852,ZNF250,ZNF852,58500,285346,False,0.4125,False,False,14,0.969697,1.0,False,False,False,False,4,500.5,False,0.0,0.0,False,118,0.0,0.0,0.718286,2.500669,4.006242
ZNF251_ZNF311,ZNF251,ZNF311,90987,282890,False,0.387481,False,False,9,0.99256,0.666667,False,False,False,False,2,60.3,False,0.0,0.0,False,15,0.0,0.0,0.715759,1.991469,22.320902
ZNF251_ZNF34,ZNF251,ZNF34,90987,80778,False,0.385991,False,False,9,0.834821,1.0,False,False,False,False,2,60.3,False,0.0,0.5,False,54,0.0,0.0,0.866224,13.153431,22.320902
ZNF251_ZNF354A,ZNF251,ZNF354A,90987,6940,False,0.38152,False,False,9,0.901786,0.666667,False,False,False,False,2,91.0,False,0.0,0.333333,False,22,0.0,0.0,0.720042,7.73076,22.320902
ZNF251_ZNF354B,ZNF251,ZNF354B,90987,117608,False,0.397914,False,False,9,0.912202,0.666667,False,False,False,False,2,91.0,False,0.0,1.0,False,12,0.0,0.0,0.878577,9.587734,22.320902
ZNF251_ZNF470,ZNF251,ZNF470,90987,388566,False,0.405858,False,False,9,0.935933,1.0,False,False,False,False,2,500.5,False,0.0,0.5,False,12,0.0,0.0,0.711758,2.331919,22.320902
ZNF251_ZNF879,ZNF251,ZNF879,90987,345462,False,0.406855,False,False,9,0.839286,1.0,False,False,False,False,2,91.0,False,0.0,1.0,False,11,0.0,0.0,0.786689,2.200277,22.320902
ZNF25_ZNF37A,ZNF25,ZNF37A,219749,7587,False,0.433155,True,False,5,0.813167,1.0,False,False,False,False,2,29.6,False,0.0,0.0,False,2,0.0,0.0,0.62117,5.468354,17.104379
ZNF25_ZNF684,ZNF25,ZNF684,219749,127396,False,0.394737,False,False,5,0.829322,1.0,False,False,False,False,2,14.8,False,0.0,0.333333,False,10,0.0,0.0,0.40353,2.486712,17.104379
ZNF263_ZNF500,ZNF263,ZNF500,10127,26048,False,0.300146,False,False,15,0.703216,0.75,False,False,False,False,2,198.15,False,0.0,0.666667,False,77,1.798265,0.006502,0.856887,6.909751,16.042151
ZNF264_ZNF460,ZNF264,ZNF460,9422,10794,False,0.516746,False,False,7,0.896497,1.0,False,False,False,False,0,910.0,False,0.0,1.0,True,63,8.402198,0.212224,0.670198,1.85234,4.648198
ZNF264_ZNF550,ZNF264,ZNF550,9422,162972,False,0.401914,False,False,7,0.673567,1.0,False,False,False,False,0,910.0,False,0.0,0.0,False,64,10.362752,0.008236,0.82088,4.648198,5.951884
ZNF264_ZNF599,ZNF264,ZNF599,9422,148103,False,0.496013,False,False,7,0.937898,0.666667,False,False,False,False,0,910.0,False,0.0,0.333333,False,42,11.457065,0.008236,0.79004,2.75574,4.648198
ZNF264_ZNF805,ZNF264,ZNF805,9422,390980,False,0.827751,True,False,7,1.0,1.0,False,False,False,False,0,910.0,False,0.0,1.0,True,38,2.398175,0.953186,0.749003,1.888304,4.648198
ZNF266_ZNF426,ZNF266,ZNF426,10781,79088,False,0.536101,True,False,9,0.990991,0.5,False,False,False,False,2,48.55,False,0.0,0.333333,False,58,5.260243,0.0,0.654951,4.612534,24.791114
ZNF266_ZNF559,ZNF266,ZNF559,10781,84527,False,0.355482,False,False,9,0.912106,0.5,False,False,False,False,0,17.85,False,0.0,0.25,False,21,7.383804,0.0,0.732159,5.945677,24.791114
ZNF266_ZNF561,ZNF266,ZNF561,10781,93134,False,0.408015,False,False,9,0.885455,0.5,False,False,False,False,2,17.85,False,0.0,0.333333,False,19,0.0,0.0,0.657026,10.368487,24.791114
ZNF266_ZNF562,ZNF266,ZNF562,10781,54811,False,0.338798,False,False,9,0.776364,0.5,False,False,False,False,2,17.85,False,0.0,0.333333,False,24,2.08099,0.003901,0.676336,4.32679,24.791114
ZNF266_ZNF778,ZNF266,ZNF778,10781,197320,False,0.365918,False,False,9,0.725594,0.333333,False,False,False,False,0,17.85,False,0.0,0.25,False,17,2.519254,0.206046,0.540184,2.875615,24.791114
ZNF266_ZNF846,ZNF266,ZNF846,10781,162993,False,0.459016,False,False,9,0.970909,0.333333,False,False,False,False,0,6.1,False,0.0,0.0,False,15,2.819979,0.206046,0.676851,5.432363,24.791114
ZNF268_ZNF334,ZNF268,ZNF334,10795,55713,False,0.344245,False,False,19,0.742616,0.666667,False,False,False,False,4,469.8,False,0.0,0.333333,False,3,0.0,0.0,0.612624,2.579052,4.124012
ZNF268_ZNF347,ZNF268,ZNF347,10795,84671,False,0.347413,False,False,19,0.887131,1.0,False,False,False,False,3,469.8,False,0.0,0.0,False,2,0.0,0.0,0.791957,2.579052,3.594209
ZNF268_ZNF41,ZNF268,ZNF41,10795,7592,False,0.369588,False,False,19,0.822785,1.0,False,False,False,False,2,469.8,False,0.0,0.0,False,9,0.0,0.0,0.63123,2.579052,5.101546
ZNF268_ZNF432,ZNF268,ZNF432,10795,9668,False,0.374868,False,False,19,0.688819,1.0,False,False,False,False,2,29.6,False,0.0,0.0,False,3,3.664936,0.091027,0.727669,2.579052,7.341732
ZNF268_ZNF484,ZNF268,ZNF484,10795,83744,False,0.375924,False,False,19,0.901899,1.0,False,False,False,False,2,469.8,False,0.0,0.25,False,4,0.0,0.0,0.760193,2.579052,2.754048
ZNF268_ZNF569,ZNF268,ZNF569,10795,148266,False,0.368532,False,False,19,0.724684,0.666667,False,False,False,False,4,469.8,False,0.0,0.0,False,8,0.0,0.0,0.765444,2.579052,2.99107
ZNF268_ZNF585A,ZNF268,ZNF585A,10795,199704,False,0.36114,False,False,19,0.812236,1.0,False,False,False,False,3,469.8,False,0.0,0.0,False,3,0.0,0.0,0.815216,2.579052,2.907936
